id,lang,time,timestamp,status_display,runtime,url,is_pending,title,memory,code,compare_result
353926659,python,"1 month, 3 weeks",1592209152,Wrong Answer,N/A,/submissions/detail/353926659/,Not Pending,Merge Sorted Array,N/A,"class Solution(object):
    def merge(self, nums1, m, nums2, n):
        """"""
        :type nums1: List[int]
        :type m: int
        :type nums2: List[int]
        :type n: int
        :rtype: None Do not return anything, modify nums1 in-place instead.
        """"""
        
        p = len(nums1) - 1
        for i in range(m):
            nums1[p] = nums1[i]
            p -= 1
            
        k = 0
        i = 0
        j = 0
        
        p = len(nums1) - 1
        while i < m and j < n:
            if nums1[p-i] < nums2[j]:
                nums1[k] = nums1[p-i]
                i += 1
            else:
                nums1[k] = nums2[j]
                j += 1
            k += 1
        while i < m:
            nums1[k] = nums1[p-i]
            k += 1
            i += 1
        while j < n:
            nums1[k] = nums2[j]
            k += 1
            j += 1
            ",11111101010100001110011001000000000000000000000000000101010
353925396,python,"1 month, 3 weeks",1592208882,Runtime Error,N/A,/submissions/detail/353925396/,Not Pending,Merge Sorted Array,N/A,"class Solution(object):
    def merge(self, nums1, m, nums2, n):
        """"""
        :type nums1: List[int]
        :type m: int
        :type nums2: List[int]
        :type n: int
        :rtype: None Do not return anything, modify nums1 in-place instead.
        """"""
        for i in range(m):
            nums1[m+i] = nums1[i]
            
        k = 0
        i = m
        j = 0
        while i < len(nums1) and j < n:
            if nums1[i] < nums2[j]:
                nums1[k] = nums1[i]
                i += 1
            else:
                nums1[k] = nums2[j]
                j += 1
            k += 1
        while i < len(nums1):
            nums1[k] = nums1[i]
            k += 1
            i += 1
        while j < n:
            nums1[k] = nums2[j]
            k += 1
            j += 1
            ",10000000000000000000000000000000000000000000000000000000000
353924088,python,"1 month, 3 weeks",1592208616,Accepted,1960 ms,/submissions/detail/353924088/,Not Pending,Duplicate Zeros,12.8 MB,"class Solution(object):
    def duplicateZeros(self, arr):
        """"""
        :type arr: List[int]
        :rtype: None Do not return anything, modify arr in-place instead.
        """"""
        i = 0
        N = len(arr)
        while i < N:
            if arr[i] == 0:
                arr[-1] = 0            
                j = N-1
                while i+1 < j:
                    arr[j-1], arr[j] = arr[j], arr[j-1]
                    j -= 1
                i += 1
            i += 1
            
            ",111111111111111111111111111111
353923427,python,"1 month, 3 weeks",1592208470,Accepted,2276 ms,/submissions/detail/353923427/,Not Pending,Duplicate Zeros,13.1 MB,"class Solution(object):
    def duplicateZeros(self, arr):
        """"""
        :type arr: List[int]
        :rtype: None Do not return anything, modify arr in-place instead.
        """"""
        i = 0
        N = len(arr)
        while i < len(arr):
            if arr[i] == 0:
                arr.append(0)            
                j = len(arr)-1

                while i+1 < j:
                    arr[j-1], arr[j] = arr[j], arr[j-1]
                    j -= 1
                i += 1
            i += 1
                
        while len(arr) > N:
            arr.pop()
            
            ",111111111111111111111111111111
353921575,python,"1 month, 3 weeks",1592208084,Accepted,256 ms,/submissions/detail/353921575/,Not Pending,Squares of a Sorted Array,14.8 MB,"class Solution(object):
    def sortedSquares(self, A):
        """"""
        :type A: List[int]
        :rtype: List[int]
        """"""
        return sorted([x**2 for x in A])",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
353921321,python,"1 month, 3 weeks",1592208034,Accepted,56 ms,/submissions/detail/353921321/,Not Pending,Find Numbers with Even Number of Digits,12.7 MB,"class Solution(object):
    def findNumbers(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        return sum([len(str(x)) % 2 == 0 for x in nums])",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
353921030,python,"1 month, 3 weeks",1592207975,Accepted,416 ms,/submissions/detail/353921030/,Not Pending,Max Consecutive Ones,12.9 MB,"class Solution(object):
    def findMaxConsecutiveOnes(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        max_runs = 0
        runs = 0
        
        for x in nums:
            runs = runs+1 if x else 0
            max_runs = max(runs, max_runs)
        return max_runs",11111111111111111111111111111111111111111
353883658,python,"1 month, 3 weeks",1592201639,Accepted,28 ms,/submissions/detail/353883658/,Not Pending,Swap Nodes in Pairs,12.6 MB,"# Definition for singly-linked list.
# class ListNode(object):
#     def __init__(self, val=0, next=None):
#         self.val = val
#         self.next = next
class Solution(object):
    def swapPairs(self, head):
        """"""
        :type head: ListNode
        :rtype: ListNode
        """"""
        
        cur = head
        prev = None
        first = None
        while cur != None and cur.next != None:
            a, b = cur, cur.next
            a.next, b.next = b.next, a
            cur = a.next
            if not prev is None:
                prev.next = b
            prev = a
            
            if first is None:
                first = b
        
        if prev == None and first == None:
            return head
        
        return first",1111111111111111111111111111111111111111111111111111111
353883160,python,"1 month, 3 weeks",1592201547,Runtime Error,N/A,/submissions/detail/353883160/,Not Pending,Swap Nodes in Pairs,N/A,"# Definition for singly-linked list.
# class ListNode(object):
#     def __init__(self, val=0, next=None):
#         self.val = val
#         self.next = next
class Solution(object):
    def swapPairs(self, head):
        """"""
        :type head: ListNode
        :rtype: ListNode
        """"""
        
        cur = head
        prev = None
        first = None
        while cur != None:
            a, b = cur, cur.next
            a.next, b.next = b.next, a
            cur = a.next
            if not prev is None:
                prev.next = b
            prev = a
            
            if first is None:
                first = b
                        
        return first",1100000000000000000000000000000000000000000000000000000
353876595,python,"1 month, 3 weeks",1592200379,Accepted,44 ms,/submissions/detail/353876595/,Not Pending,Divide Two Integers,12.7 MB,"class Solution(object):
    def divide(self, N, D):
        """"""
        :type dividend: int
        :type divisor: int
        :rtype: int
        """"""
        def sign(n):
            if n > 0: return 1
            if n == 0: return 0
            return -1
        
        if N == 0 or D == 0: return 0
        s = -1 if sign(N) != sign(D) else 1
        
        R, Q = 0, 0
        N, D = abs(N), abs(D)
        for i in range(31,-1,-1):
            R <<= 1
            R |= ((N>>i) & 1)
            
            if R >= D:
                R -= D
                Q |= (1<<i)
                
        
        ret = s * Q
        
        if ret > 2147483647 or ret < -2147483648:
            return 2147483647
        else:
            return ret
            ",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
353876488,python,"1 month, 3 weeks",1592200361,Wrong Answer,N/A,/submissions/detail/353876488/,Not Pending,Divide Two Integers,N/A,"class Solution(object):
    def divide(self, N, D):
        """"""
        :type dividend: int
        :type divisor: int
        :rtype: int
        """"""
        def sign(n):
            if n > 0: return 1
            if n == 0: return 0
            return -1
        
        if N == 0 or D == 0: return 0
        s = -1 if sign(N) != sign(D) else 1
        
        R, Q = 0, 0
        N, D = abs(N), abs(D)
        for i in range(31,-1,-1):
            R <<= 1
            R |= ((N>>i) & 1)
            
            if R >= D:
                R -= D
                Q |= (1<<i)
                
        
        ret = s * Q
        
        if ret >= 2147483647 or ret <= -2147483648:
            return 2147483647
        else:
            return ret
            ",11111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
353876428,python,"1 month, 3 weeks",1592200351,Wrong Answer,N/A,/submissions/detail/353876428/,Not Pending,Divide Two Integers,N/A,"class Solution(object):
    def divide(self, N, D):
        """"""
        :type dividend: int
        :type divisor: int
        :rtype: int
        """"""
        def sign(n):
            if n > 0: return 1
            if n == 0: return 0
            return -1
        
        if N == 0 or D == 0: return 0
        s = -1 if sign(N) != sign(D) else 1
        
        R, Q = 0, 0
        N, D = abs(N), abs(D)
        for i in range(31,-1,-1):
            R <<= 1
            R |= ((N>>i) & 1)
            
            if R >= D:
                R -= D
                Q |= (1<<i)
                
        
        ret = s * Q
        
        if ret >= 2147483647 or ret >= -2147483648:
            return 2147483647
        else:
            return ret
            ",00100000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
353875747,python,"1 month, 3 weeks",1592200241,Wrong Answer,N/A,/submissions/detail/353875747/,Not Pending,Divide Two Integers,N/A,"class Solution(object):
    def divide(self, N, D):
        """"""
        :type dividend: int
        :type divisor: int
        :rtype: int
        """"""
        def sign(n):
            if n > 0: return 1
            if n == 0: return 0
            return -1
        
        if N == 0 or D == 0: return 0
        s = -1 if sign(N) != sign(D) else 1
        
        R, Q = 0, 0
        N, D = abs(N), abs(D)
        for i in range(31,-1,-1):
            R <<= 1
            R |= ((N>>i) & 1)
            
            if R >= D:
                R -= D
                Q |= (1<<i)
        return s * Q
            ",11111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
353490192,cpp,"1 month, 3 weeks",1592126512,Accepted,112 ms,/submissions/detail/353490192/,Not Pending,Longest Substring Without Repeating Characters,6.9 MB,"class Solution {
public:
    int lengthOfLongestSubstring(string s) {
        int best = 0;
        for(int i = 0 ; i < s.size() ; ++i) {
            int f[128] = {0};
            int k = 0;
            for(int j = i, k = 1 ; j < s.size() ; ++j, ++k) {
                int c = (int)(s[j]);
                if(f[c] >= 1) {
                    break;
                }
                f[c]++;
                best = max(best, k);
            }
        }
        return best;
    }
};",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
353489865,cpp,"1 month, 3 weeks",1592126417,Runtime Error,N/A,/submissions/detail/353489865/,Not Pending,Longest Substring Without Repeating Characters,N/A,"class Solution {
public:
    int lengthOfLongestSubstring(string s) {
        int best = 0;
        for(int i = 0 ; i < s.size() ; ++i) {
            int f[30] = {0};
            int k = 0;
            for(int j = i, k = 1 ; j < s.size() ; ++j, ++k) {
                int c = (int)(s[j]-'a');
                if(f[c] >= 1) {
                    break;
                }
                f[c]++;
                best = max(best, k);
            }
        }
        return best;
    }
};",111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
353474865,bash,"1 month, 3 weeks",1592122955,Accepted,0 ms,/submissions/detail/353474865/,Not Pending,Word Frequency,3.3 MB," cat  words.txt | sed -e's/ +/ /g' | tr ' ' '\n' | sed '/^$/d' | sort | uniq -c | awk '{print $2, $1}' | sort -k 2 -g -r",11111111111111
353474568,bash,"1 month, 3 weeks",1592122893,Wrong Answer,N/A,/submissions/detail/353474568/,Not Pending,Word Frequency,N/A," cat  words.txt | sed -e's/ */ /g' | tr ' ' '\n' | sed '/^$/d' | sort | uniq -c | awk '{print $2, $1}' | sort -k 2 -g -r",10111010000000
353472170,bash,"1 month, 3 weeks",1592122426,Wrong Answer,N/A,/submissions/detail/353472170/,Not Pending,Word Frequency,N/A,"# Read from the file words.txt and output the word frequency list to stdout.

tr ' ' '\n' < words.txt | sort | uniq -c | awk '{print $2, $1}' | sort -k 2 -g -r",11110001011110
353470548,python,"1 month, 3 weeks",1592122096,Accepted,32 ms,/submissions/detail/353470548/,Not Pending,Delete Node in a Linked List,13.1 MB,"# Definition for singly-linked list.
# class ListNode(object):
#     def __init__(self, x):
#         self.val = x
#         self.next = None

class Solution(object):
    def deleteNode(self, node):
        """"""
        :type node: ListNode
        :rtype: void Do not return anything, modify node in-place instead.
        """"""
        
        if node.next == None:
            return None
        
        while True:
            node.val = node.next.val
            if node.next.next == None:
                node.next = None
                break 
            node = node.next",11111111111111111111111111111111111111111
353464862,python,"1 month, 3 weeks",1592120978,Accepted,44 ms,/submissions/detail/353464862/,Not Pending,Invert Binary Tree,13 MB,"# Definition for a binary tree node.
# class TreeNode(object):
#     def __init__(self, val=0, left=None, right=None):
#         self.val = val
#         self.left = left
#         self.right = right
class Solution(object):
    def invertTree(self, root):
        """"""
        :type root: TreeNode
        :rtype: TreeNode
        """"""
        if root == None:
            return None
        
        root.left, root.right = self.invertTree(root.right), self.invertTree(root.left)
        return root",11111111111111111111111111111111111111111111111111111111111111111111
353438901,python,"1 month, 3 weeks",1592116567,Accepted,20 ms,/submissions/detail/353438901/,Not Pending,Print in Order,12.8 MB,"import threading 

class Foo(object):
    def __init__(self):
        self.lock = threading.Lock()

    def first(self, printFirst):
        """"""
        :type printFirst: method
        :rtype: void
        """"""
        self.lock.acquire()
        # printFirst() outputs ""first"". Do not change or remove this line.
        printFirst()
        self.lock.release()


    def second(self, printSecond):
        """"""
        :type printSecond: method
        :rtype: void
        """"""
        
        # printSecond() outputs ""second"". Do not change or remove this line.
        self.lock.acquire()
        printSecond()
        self.lock.release()
            
            
    def third(self, printThird):
        """"""
        :type printThird: method
        :rtype: void
        """"""
        
        # printThird() outputs ""third"". Do not change or remove this line.
        self.lock.acquire()        
        printThird()
        self.lock.release()
        
        ",111111111111111111111111111111111111
353433011,python,"1 month, 3 weeks",1592115610,Wrong Answer,N/A,/submissions/detail/353433011/,Not Pending,Print in Order,N/A,"class Foo(object):
    def __init__(self):
        print(dir(self))
        pass

    def first(self, printFirst):
        print(dir(self))
        """"""
        :type printFirst: method
        :rtype: void
        """"""
        # printFirst() outputs ""first"". Do not change or remove this line.
        printFirst()


    def second(self, printSecond):
        """"""
        :type printSecond: method
        :rtype: void
        """"""
        
        # printSecond() outputs ""second"". Do not change or remove this line.
        printSecond()
            
            
    def third(self, printThird):
        """"""
        :type printThird: method
        :rtype: void
        """"""
        
        # printThird() outputs ""third"". Do not change or remove this line.
        printThird()",000100000010000000000000000000010000
353430203,python3,"1 month, 3 weeks",1592115165,Accepted,36 ms,/submissions/detail/353430203/,Not Pending,Hamming Distance,13.9 MB,"class Solution:
    def hammingDistance(self, x, y):
        ret = 0
        for i in range(32):
            ret += (x % 2 != y % 2)
            x //= 2
            y //= 2
        return ret",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
353429523,python3,"1 month, 3 weeks",1592115055,Accepted,28 ms,/submissions/detail/353429523/,Not Pending,Nim Game,14 MB,"class Solution:    
    def canWinNim(self, n):
        return n % 4 != 0        
        ",111111111111111111111111111111111111111111111111111111111111
353396726,java,"1 month, 3 weeks",1592109611,Accepted,1810 ms,/submissions/detail/353396726/,Not Pending,Kth Ancestor of a Tree Node,78.8 MB,"class TreeAncestor {
    private int[] cache = null;
    private int total = 0;
    public TreeAncestor(int n, int[] parent) {
        total = n;
        cache = parent;
    }
    
    public int getKthAncestor(int node, int k) {
        if(k > node) return -1;
        int ans = node;
        while(k != 0 && ans != -1){
            ans = cache[ans];
            k--;
        }
        
        return ans;
    }
}",1111111111
353370255,cpp,"1 month, 3 weeks",1592106305,Accepted,936 ms,/submissions/detail/353370255/,Not Pending,Kth Ancestor of a Tree Node,108 MB,"
int A[int(1e5)][20];

class TreeAncestor {
public:
    int N;
    vector<int> P;
    
    int call_cnt = 0;
    TreeAncestor(int n, vector<int>& P) {
        N = n;
        memset(A, -1, sizeof A);      
        for(int i = 0 ; i < N ; ++i) {
            A[i][0] = P[i];
        }
        
        for(int h = 1 ; h <= 20 ; ++h) {
           for(int i = 0 ; i < N ; ++i) {
               if(A[i][h-1]==-1) 
                   continue;
               A[i][h] = A[A[i][h-1]][h-1];
           }
        }
    }
    
    int getKthAncestor(int node, int k) {
        int cur = node;
        for(int i = 0; i < 20 ;++i) {
            if( k & (1<<i) ) {
                cur = A[cur][i];
                if(cur == -1) {
                    return -1;
                }
            }
        }
        return cur;
    }
};

/**
 * Your TreeAncestor object will be instantiated and called as such:
 * TreeAncestor* obj = new TreeAncestor(n, parent);
 * int param_1 = obj->getKthAncestor(node,k);
 */",1111111111
353364885,cpp,"1 month, 3 weeks",1592105756,Time Limit Exceeded,N/A,/submissions/detail/353364885/,Not Pending,Kth Ancestor of a Tree Node,N/A,"
int A[int(1e5)][20];

class TreeAncestor {
public:
    int N;
    vector<int> P;
    
    int call_cnt = 0;
    TreeAncestor(int n, vector<int>& parent) {
        N = n;
        P = parent;
        memset(A, -1, sizeof A);      
        for(int i = 0 ; i < n ; ++i) {
            int cur = i;
            int target = 1;
            
            int k = 0;
            for(int j = 1; ; ++j) {
                cur = parent[cur];
                if(cur == -1) break;
                if(j == target) {
                    A[i][k++] = cur;
                    target *= 2;
                }
            }
        }
    }
    
    int getKthAncestor(int node, int k) {
        int cur = node;
        for(int i = 0; i < 20 ;++i) {
            if( k & (1<<i) ) {
                cur = A[cur][i];
                if(cur == -1) {
                    return -1;
                }
            }
        }
        return cur;
    }
};

/**
 * Your TreeAncestor object will be instantiated and called as such:
 * TreeAncestor* obj = new TreeAncestor(n, parent);
 * int param_1 = obj->getKthAncestor(node,k);
 */",1111111110
353363668,cpp,"1 month, 3 weeks",1592105633,Time Limit Exceeded,N/A,/submissions/detail/353363668/,Not Pending,Kth Ancestor of a Tree Node,N/A,"class TreeAncestor {
public:
    int N;
    vector<int> P;
    vector< vector<int> > A;
    
    int call_cnt = 0;
    TreeAncestor(int n, vector<int>& parent) {
        N = n;
        P = parent;
        
        A.clear();
        A.resize(n);
        
        for(int i = 0 ; i < n ; ++i) {
            A[i].resize(30, -1);
            int cur = i;
            int target = 1;
            
            int k = 0;
            for(int j = 1 ; ; ++j) {
                cur = parent[cur];
                if(cur == -1) break;
                if(j == target) {
                    A[i][k++] = cur;
                    target *= 2;
                }
            }
        }
    }
    
    int getKthAncestor(int node, int k) {
        int cur = node;
        for(int i = 0; i < 30 ;++i) {
            if( k & (1<<i) ) {
                cur = A[cur][i];
                if(cur == -1) {
                    return -1;
                }
            }
        }
        return cur;
    }
};

/**
 * Your TreeAncestor object will be instantiated and called as such:
 * TreeAncestor* obj = new TreeAncestor(n, parent);
 * int param_1 = obj->getKthAncestor(node,k);
 */",1111111110
353352094,cpp,"1 month, 3 weeks",1592104474,Time Limit Exceeded,N/A,/submissions/detail/353352094/,Not Pending,Kth Ancestor of a Tree Node,N/A,"class TreeAncestor {
public:
    int N;
    vector<int> P;
    TreeAncestor(int n, vector<int>& parent) {
        N = n;
        P = parent;
    }
    
    int getKthAncestor(int node, int k) {
        while(k-- && node != -1) {
            node = P[node];
        }
        return node;
    }
};

/**
 * Your TreeAncestor object will be instantiated and called as such:
 * TreeAncestor* obj = new TreeAncestor(n, parent);
 * int param_1 = obj->getKthAncestor(node,k);
 */",1111111110
353351571,cpp,"1 month, 3 weeks",1592104424,Runtime Error,N/A,/submissions/detail/353351571/,Not Pending,Kth Ancestor of a Tree Node,N/A,"class TreeAncestor {
public:
    int N;
    vector<int> P;
    TreeAncestor(int n, vector<int>& parent) {
        N = n;
        P = parent;
    }
    
    int getKthAncestor(int node, int k) {
        while(k--) {
            node = P[node];
        }
        return node;
    }
};

/**
 * Your TreeAncestor object will be instantiated and called as such:
 * TreeAncestor* obj = new TreeAncestor(n, parent);
 * int param_1 = obj->getKthAncestor(node,k);
 */",1000000000
353351052,cpp,"1 month, 3 weeks",1592104378,Runtime Error,N/A,/submissions/detail/353351052/,Not Pending,Kth Ancestor of a Tree Node,N/A,"class TreeAncestor {
public:
    int N;
    vector<int> P;
    TreeAncestor(int n, vector<int>& parent) {
        N = n;
        P = parent;
    }
    
    int getKthAncestor(int node, int k) {
        if(k == 0) {
            return node;
        } else {
            return getKthAncestor(P[node], k-1);
        }
    }
};

/**
 * Your TreeAncestor object will be instantiated and called as such:
 * TreeAncestor* obj = new TreeAncestor(n, parent);
 * int param_1 = obj->getKthAncestor(node,k);
 */",1000000000
353349168,cpp,"1 month, 3 weeks",1592104202,Accepted,776 ms,/submissions/detail/353349168/,Not Pending,Minimum Number of Days to Make m Bouquets,63.5 MB,"typedef long long ll;

class Solution {
public:
    int minDays(vector<int>& B, int m, int k) {
        if(B.size() < ll(m) * ll(k)) return -1;
        const int N = (int)B.size();
        double lo = 0;
        double high = 1e10;
        
        for(int i=0;i<=100;++i) {
            double limit = (lo+high) / 2;
            
            int nb = 0;
            int ns = 0;
            for(int j=0;j<N;++j) {
                if(B[j] > limit) ns = 0;
                else {
                    ns += 1;
                    if(ns==k) {
                        nb++;
                        ns = 0;
                    }
                }
            }
            if(nb >= m) {
                high = limit-1;
            }
            else {
                lo = limit+1;
            }
        }
        
        return (int)((lo+high)*0.5);
    }
};",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
353346407,python,"1 month, 3 weeks",1592103934,Time Limit Exceeded,N/A,/submissions/detail/353346407/,Not Pending,Minimum Number of Days to Make m Bouquets,N/A,"class Solution(object):
    def minDays(self, bloomDay, m, k):
        """"""
        :type bloomDay: List[int]
        :type m: int
        :type k: int
        :rtype: int
        """"""
        
        if len(bloomDay) < m * k: return -1
        
        lo, high = 0, 1e10
        for i in range(200):
            limit = (lo+high) / 2
            nbouquet = 0
            nstraight = 0
            for j in bloomDay:
                if j > limit:
                    nstraight = 0
                else:
                    nstraight += 1
                    if nstraight == k:
                        nbouquet += 1
                        nstraight = 0
            if nbouquet >= m:
                high = limit-1
            else:
                lo = limit+1
                
                
        return int((lo+high)/2)
                        ",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110
353344545,python,"1 month, 3 weeks",1592103766,Time Limit Exceeded,N/A,/submissions/detail/353344545/,Not Pending,Minimum Number of Days to Make m Bouquets,N/A,"class Solution(object):
    def minDays(self, bloomDay, m, k):
        """"""
        :type bloomDay: List[int]
        :type m: int
        :type k: int
        :rtype: int
        """"""
        
        if len(bloomDay) < m * k: return -1
        
        lo, high = 0, 1e20
        for i in range(1000):
            limit = (lo+high) / 2
            nbouquet = 0
            nstraight = 0
            for j in bloomDay:
                if j > limit:
                    nstraight = 0
                else:
                    nstraight += 1
                    if nstraight == k:
                        nbouquet += 1
                        nstraight = 0
            if nbouquet >= m:
                high = limit-1
            else:
                lo = limit+1
                
                
        return int((lo+high)/2)
                        ",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000
353331095,python,"1 month, 3 weeks",1592102591,Accepted,760 ms,/submissions/detail/353331095/,Not Pending,Least Number of Unique Integers after K Removals,33.9 MB,"class Solution(object):
    def findLeastNumOfUniqueInts(self, arr, k):
        """"""
        :type arr: List[int]
        :type k: int
        :rtype: int
        """"""
        from collections import defaultdict
        
        d = defaultdict(int)
        for i in arr:
            d[i] += 1
            
        dd = sorted([v for _, v in d.items()])
        
        n_used = 0
        ret = len(dd)
        
        for v in dd:
            
            if v + n_used > k:
                break
            ret -= 1
            
            n_used += v
            if n_used >= k:
                break
            
        return ret
                
            
            
            
            
            
        
        
        
        
            
        ",1111111111111111111111111111111111111111111
353318343,python,"1 month, 3 weeks",1592101858,Accepted,36 ms,/submissions/detail/353318343/,Not Pending,Running Sum of 1d Array,12.8 MB,"class Solution(object):
    def runningSum(self, nums):
        """"""
        :type nums: List[int]
        :rtype: List[int]
        """"""
        
        ret = []
        tot = 0
        for i in nums:
            tot += i
            ret.append(tot)
        return ret
    
        ",11111111111111111111111111111111111111111111111111111
321996579,python,4 months,1586412790,Time Limit Exceeded,N/A,/submissions/detail/321996579/,Not Pending,Maximum Subarray,N/A,"class Solution(object):
    def maxSubArray(self, nums):
        """"""
        :type nums: List[int]
        :rtype: int
        """"""
        n = len(nums)
        largest = sum(nums)
        for i in range(n):
            cur_sum = 0
            for j in range(i,n):
                cur_sum += nums[j]
                largest = max(largest, cur_sum)
        return largest
    ",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110
153666158,python3,"2 years, 3 months",1525981886,Accepted,60 ms,/submissions/detail/153666158/,Not Pending,Min Cost Climbing Stairs,N/A,"class Solution:
    def minCostClimbingStairs(self, cost):
        """"""
        :type cost: List[int]
        :rtype: int
        """"""
        cost += [0]
        for i in range(2,len(cost)):
            c = cost[i]
            cost[i] = 987654321
            if i-1>=0: cost[i] = min(cost[i], cost[i-1]+c)
            if i-2>=0: cost[i] = min(cost[i], cost[i-2]+c)
        return cost[-1]
            
            ",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
153665689,python3,"2 years, 3 months",1525981546,Accepted,44 ms,/submissions/detail/153665689/,Not Pending,Longest Palindrome,N/A,"class Solution:
    def longestPalindrome(self, s):
        from collections import Counter
        return sum([2*(v // 2) for k,v in Counter(s).items()]) + int(sum([v%2 for k,v in Counter(s).items()])>0)
            ",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
153665609,python3,"2 years, 3 months",1525981488,Accepted,40 ms,/submissions/detail/153665609/,Not Pending,Longest Palindrome,N/A,"class Solution:
    def longestPalindrome(self, s):
        """"""
        :type s: str
        :rtype: int
        """"""
        from collections import Counter
        return sum([2*(v // 2) for k,v in Counter(s).items()]) + int(sum([v%2 for k,v in Counter(s).items()])>0)
            ",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
